danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.465,0.235,5,-12.405,0,0.0301,0.849,0.000228,0.11,0.132,63.53,audio_features,11l4zkv331BNC1FJlH27gO,spotify:track:11l4zkv331BNC1FJlH27gO,https://api.spotify.com/v1/tracks/11l4zkv331BNC1FJlH27gO,https://api.spotify.com/v1/audio-analysis/11l4zkv331BNC1FJlH27gO,191315,4
0.26,0.99,7,-3.498,1,0.128,0.00202,0.00416,0.779,0.0885,128.29,audio_features,1FlPsr3Ch2Lj1tzUgbodsB,spotify:track:1FlPsr3Ch2Lj1tzUgbodsB,https://api.spotify.com/v1/tracks/1FlPsr3Ch2Lj1tzUgbodsB,https://api.spotify.com/v1/audio-analysis/1FlPsr3Ch2Lj1tzUgbodsB,349733,4
0.21,0.995,7,-3.173,1,0.113,0.0469,0.000124,0.821,0.0395,145.096,audio_features,5Hh11AVOcg6kz2u0jkBRtE,spotify:track:5Hh11AVOcg6kz2u0jkBRtE,https://api.spotify.com/v1/tracks/5Hh11AVOcg6kz2u0jkBRtE,https://api.spotify.com/v1/audio-analysis/5Hh11AVOcg6kz2u0jkBRtE,246040,4
0.282,0.717,2,-5.308,1,0.0396,0.0996,0.00041,0.157,0.169,127.883,audio_features,77HQv8DULZBOuLYk09lojh,spotify:track:77HQv8DULZBOuLYk09lojh,https://api.spotify.com/v1/tracks/77HQv8DULZBOuLYk09lojh,https://api.spotify.com/v1/audio-analysis/77HQv8DULZBOuLYk09lojh,149493,3
0.186,0.973,7,-3.358,1,0.0818,0.262,9.88E-06,0.632,0.21,131.4,audio_features,3e2FliMjOoN3WVe1FOjq4f,spotify:track:3e2FliMjOoN3WVe1FOjq4f,https://api.spotify.com/v1/tracks/3e2FliMjOoN3WVe1FOjq4f,https://api.spotify.com/v1/audio-analysis/3e2FliMjOoN3WVe1FOjq4f,78440,4
0.153,0.985,7,-3.974,1,0.0899,0.0317,0.000383,0.747,0.182,96.463,audio_features,1xTP0PQF7uGFOq9YVCAyvH,spotify:track:1xTP0PQF7uGFOq9YVCAyvH,https://api.spotify.com/v1/tracks/1xTP0PQF7uGFOq9YVCAyvH,https://api.spotify.com/v1/audio-analysis/1xTP0PQF7uGFOq9YVCAyvH,132227,4
0.28,0.953,2,-4.014,1,0.152,0.0653,0.0288,0.697,0.154,134.262,audio_features,5O2RLTMtltPJw1mrDPrCPh,spotify:track:5O2RLTMtltPJw1mrDPrCPh,https://api.spotify.com/v1/tracks/5O2RLTMtltPJw1mrDPrCPh,https://api.spotify.com/v1/audio-analysis/5O2RLTMtltPJw1mrDPrCPh,521373,4
0.381,0.983,2,-3.379,1,0.161,0.211,0.00176,0.978,0.294,121.907,audio_features,6LtBf6uwTxRemQnqgunTT9,spotify:track:6LtBf6uwTxRemQnqgunTT9,https://api.spotify.com/v1/tracks/6LtBf6uwTxRemQnqgunTT9,https://api.spotify.com/v1/audio-analysis/6LtBf6uwTxRemQnqgunTT9,221000,4
0.534,0.984,4,-5.058,0,0.297,0.126,0.00199,0.982,0.114,115.991,audio_features,3rsavopPmGn20ud8fqewRX,spotify:track:3rsavopPmGn20ud8fqewRX,https://api.spotify.com/v1/tracks/3rsavopPmGn20ud8fqewRX,https://api.spotify.com/v1/audio-analysis/3rsavopPmGn20ud8fqewRX,358933,4
0.171,0.708,2,-5.819,0,0.0536,0.498,0.00244,0.706,0.0934,78.178,audio_features,0hLnmbp7esuygjxzHF87yz,spotify:track:0hLnmbp7esuygjxzHF87yz,https://api.spotify.com/v1/tracks/0hLnmbp7esuygjxzHF87yz,https://api.spotify.com/v1/audio-analysis/0hLnmbp7esuygjxzHF87yz,247560,4
0.429,0.952,4,-4.326,1,0.119,0.168,0.0151,0.974,0.281,117.987,audio_features,5K2f668Ts9AHQmYIWc8H5Y,spotify:track:5K2f668Ts9AHQmYIWc8H5Y,https://api.spotify.com/v1/tracks/5K2f668Ts9AHQmYIWc8H5Y,https://api.spotify.com/v1/audio-analysis/5K2f668Ts9AHQmYIWc8H5Y,214200,4
0.306,0.917,7,-6.042,0,0.0912,0.182,0.103,0.39,0.347,121.455,audio_features,3zlqUfkfxhOANh4UEANx5N,spotify:track:3zlqUfkfxhOANh4UEANx5N,https://api.spotify.com/v1/tracks/3zlqUfkfxhOANh4UEANx5N,https://api.spotify.com/v1/audio-analysis/3zlqUfkfxhOANh4UEANx5N,176907,4
0.259,0.9,4,-7.714,0,0.168,0.881,0.86,0.964,0.159,148.337,audio_features,5PYxUsYofsHIGEgVPhCbxT,spotify:track:5PYxUsYofsHIGEgVPhCbxT,https://api.spotify.com/v1/tracks/5PYxUsYofsHIGEgVPhCbxT,https://api.spotify.com/v1/audio-analysis/5PYxUsYofsHIGEgVPhCbxT,550827,4
0.225,0.992,9,-4.267,1,0.119,0.0208,0.219,0.921,0.232,146.661,audio_features,1g1zVU5khkk3s8o5bNrShI,spotify:track:1g1zVU5khkk3s8o5bNrShI,https://api.spotify.com/v1/tracks/1g1zVU5khkk3s8o5bNrShI,https://api.spotify.com/v1/audio-analysis/1g1zVU5khkk3s8o5bNrShI,380173,4
0.252,0.632,2,-9.418,1,0.0798,0.739,0.000515,0.988,0.111,99.839,audio_features,7yXI9x0EGCBBTTz35DBJEo,spotify:track:7yXI9x0EGCBBTTz35DBJEo,https://api.spotify.com/v1/tracks/7yXI9x0EGCBBTTz35DBJEo,https://api.spotify.com/v1/audio-analysis/7yXI9x0EGCBBTTz35DBJEo,288800,5
0.241,0.505,1,-6.997,1,0.0387,0.802,1.94E-05,0.734,0.1,83.434,audio_features,5LoEFpFcFXm6JMQIT9DOK1,spotify:track:5LoEFpFcFXm6JMQIT9DOK1,https://api.spotify.com/v1/tracks/5LoEFpFcFXm6JMQIT9DOK1,https://api.spotify.com/v1/audio-analysis/5LoEFpFcFXm6JMQIT9DOK1,178440,5
0.271,0.935,3,-4.405,1,0.16,0.641,0.0033,0.716,0.377,198.898,audio_features,1qh1S0qyGMTcOQsPmSYgyP,spotify:track:1qh1S0qyGMTcOQsPmSYgyP,https://api.spotify.com/v1/tracks/1qh1S0qyGMTcOQsPmSYgyP,https://api.spotify.com/v1/audio-analysis/1qh1S0qyGMTcOQsPmSYgyP,96227,4
0.312,0.96,1,-3.728,1,0.351,0.619,1.06E-05,0.78,0.262,95.251,audio_features,35laqbxlOvmqXAHKl0Ur85,spotify:track:35laqbxlOvmqXAHKl0Ur85,https://api.spotify.com/v1/tracks/35laqbxlOvmqXAHKl0Ur85,https://api.spotify.com/v1/audio-analysis/35laqbxlOvmqXAHKl0Ur85,110667,4
0.238,0.993,4,-2.968,1,0.106,0.612,0.0184,0.72,0.149,95.081,audio_features,6IcJTwJ1YuwFefF6FqOjDG,spotify:track:6IcJTwJ1YuwFefF6FqOjDG,https://api.spotify.com/v1/tracks/6IcJTwJ1YuwFefF6FqOjDG,https://api.spotify.com/v1/audio-analysis/6IcJTwJ1YuwFefF6FqOjDG,204240,4
0.293,0.981,6,-4.509,0,0.106,0.0124,0.218,0.65,0.13,153.647,audio_features,21uRilkrWNXS0fkIZg5P0Q,spotify:track:21uRilkrWNXS0fkIZg5P0Q,https://api.spotify.com/v1/tracks/21uRilkrWNXS0fkIZg5P0Q,https://api.spotify.com/v1/audio-analysis/21uRilkrWNXS0fkIZg5P0Q,54960,4
0.206,0.94,3,-3.972,1,0.156,0.55,0.000052,0.926,0.276,72.183,audio_features,2XbcujvemK0hGh0Ob4HAXQ,spotify:track:2XbcujvemK0hGh0Ob4HAXQ,https://api.spotify.com/v1/tracks/2XbcujvemK0hGh0Ob4HAXQ,https://api.spotify.com/v1/audio-analysis/2XbcujvemK0hGh0Ob4HAXQ,350573,4
0.215,0.985,9,-4.144,1,0.232,0.0343,0.00338,0.96,0.058,135.068,audio_features,2mKftEldLgJ5VGOmwMdxGL,spotify:track:2mKftEldLgJ5VGOmwMdxGL,https://api.spotify.com/v1/tracks/2mKftEldLgJ5VGOmwMdxGL,https://api.spotify.com/v1/audio-analysis/2mKftEldLgJ5VGOmwMdxGL,363933,4
0.246,0.987,7,-2.797,1,0.15,0.496,0.588,0.928,0.197,143.766,audio_features,2Kb2SkJDPcxHeTb0IYoGov,spotify:track:2Kb2SkJDPcxHeTb0IYoGov,https://api.spotify.com/v1/tracks/2Kb2SkJDPcxHeTb0IYoGov,https://api.spotify.com/v1/audio-analysis/2Kb2SkJDPcxHeTb0IYoGov,358867,4
0.274,0.989,9,-3.726,0,0.181,0.0788,2.76E-05,0.418,0.104,155.563,audio_features,1nwVFXNK9f0zKU7rVdBswV,spotify:track:1nwVFXNK9f0zKU7rVdBswV,https://api.spotify.com/v1/tracks/1nwVFXNK9f0zKU7rVdBswV,https://api.spotify.com/v1/audio-analysis/1nwVFXNK9f0zKU7rVdBswV,66400,4
0.405,0.968,5,-3.998,1,0.087,0.0777,0.000251,0.952,0.342,114.455,audio_features,2MZNVeNIPVFihRld500QL9,spotify:track:2MZNVeNIPVFihRld500QL9,https://api.spotify.com/v1/tracks/2MZNVeNIPVFihRld500QL9,https://api.spotify.com/v1/audio-analysis/2MZNVeNIPVFihRld500QL9,357400,4
0.517,0.988,9,-4.592,1,0.0959,0.0106,4.83E-05,0.423,0.0375,89.832,audio_features,3QTTAj8piyRBfhoPEfJC6y,spotify:track:3QTTAj8piyRBfhoPEfJC6y,https://api.spotify.com/v1/tracks/3QTTAj8piyRBfhoPEfJC6y,https://api.spotify.com/v1/audio-analysis/3QTTAj8piyRBfhoPEfJC6y,167733,4
0.316,0.896,5,-3.5,1,0.0589,0.387,5.15E-05,0.89,0.47,151.592,audio_features,41BwRC6nMwRsJddPyEkzqS,spotify:track:41BwRC6nMwRsJddPyEkzqS,https://api.spotify.com/v1/tracks/41BwRC6nMwRsJddPyEkzqS,https://api.spotify.com/v1/audio-analysis/41BwRC6nMwRsJddPyEkzqS,126200,4
0.258,0.865,7,-3.504,0,0.0552,0.427,2.91E-06,0.977,0.214,84.58,audio_features,5XGggdzWtLwIqFOzVxcVYp,spotify:track:5XGggdzWtLwIqFOzVxcVYp,https://api.spotify.com/v1/tracks/5XGggdzWtLwIqFOzVxcVYp,https://api.spotify.com/v1/audio-analysis/5XGggdzWtLwIqFOzVxcVYp,244933,5
0.138,0.788,7,-7.326,1,0.0977,0.472,0.615,0.949,0.17,140.347,audio_features,4hqliXYEbEm9dX6LiwtTKm,spotify:track:4hqliXYEbEm9dX6LiwtTKm,https://api.spotify.com/v1/tracks/4hqliXYEbEm9dX6LiwtTKm,https://api.spotify.com/v1/audio-analysis/4hqliXYEbEm9dX6LiwtTKm,87960,5
0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344,audio_features,20kruAYDWoxn7TIiYn21us,spotify:track:20kruAYDWoxn7TIiYn21us,https://api.spotify.com/v1/tracks/20kruAYDWoxn7TIiYn21us,https://api.spotify.com/v1/audio-analysis/20kruAYDWoxn7TIiYn21us,348227,4
0.506,0.87,2,-5.05,1,0.0626,0.172,0,0.132,0.304,90.12,audio_features,3na3OqxgUzZymsUWO0CDDY,spotify:track:3na3OqxgUzZymsUWO0CDDY,https://api.spotify.com/v1/tracks/3na3OqxgUzZymsUWO0CDDY,https://api.spotify.com/v1/audio-analysis/3na3OqxgUzZymsUWO0CDDY,204627,4
0.42,0.599,3,-6.188,1,0.0291,0.422,0,0.159,0.299,82.336,audio_features,0KUSMBpldIsIXAIDC3TkwJ,spotify:track:0KUSMBpldIsIXAIDC3TkwJ,https://api.spotify.com/v1/tracks/0KUSMBpldIsIXAIDC3TkwJ,https://api.spotify.com/v1/audio-analysis/0KUSMBpldIsIXAIDC3TkwJ,246973,4
0.537,0.864,7,-5.444,1,0.0335,0.294,4.27E-05,0.538,0.916,75.184,audio_features,4hH5c9dSIIct8Q90vTWPlj,spotify:track:4hH5c9dSIIct8Q90vTWPlj,https://api.spotify.com/v1/tracks/4hH5c9dSIIct8Q90vTWPlj,https://api.spotify.com/v1/audio-analysis/4hH5c9dSIIct8Q90vTWPlj,205640,4
0.623,0.931,0,-6.102,1,0.0786,0.0578,0.00621,0.385,0.381,111.516,audio_features,0LLVng76exXBW3zdm9sAUv,spotify:track:0LLVng76exXBW3zdm9sAUv,https://api.spotify.com/v1/tracks/0LLVng76exXBW3zdm9sAUv,https://api.spotify.com/v1/audio-analysis/0LLVng76exXBW3zdm9sAUv,307080,4
0.875,0.407,4,-10.505,1,0.0376,0.0769,0.000785,0.116,0.777,109.088,audio_features,32N12Qo31fQxKM0zcMGBMD,spotify:track:32N12Qo31fQxKM0zcMGBMD,https://api.spotify.com/v1/tracks/32N12Qo31fQxKM0zcMGBMD,https://api.spotify.com/v1/audio-analysis/32N12Qo31fQxKM0zcMGBMD,198773,4
0.503,0.798,5,-6.155,1,0.0618,0.142,0.000106,0.14,0.63,160.787,audio_features,3yuzb5ntN9laqUXC3Tj0jy,spotify:track:3yuzb5ntN9laqUXC3Tj0jy,https://api.spotify.com/v1/tracks/3yuzb5ntN9laqUXC3Tj0jy,https://api.spotify.com/v1/audio-analysis/3yuzb5ntN9laqUXC3Tj0jy,321040,4
0.398,0.839,9,-4.546,1,0.0922,0.361,0.0001,0.102,0.468,128.452,audio_features,2VnXWH2apfJHjNkQavoNoW,spotify:track:2VnXWH2apfJHjNkQavoNoW,https://api.spotify.com/v1/tracks/2VnXWH2apfJHjNkQavoNoW,https://api.spotify.com/v1/audio-analysis/2VnXWH2apfJHjNkQavoNoW,265440,4
0.394,0.209,1,-12.611,1,0.0373,0.826,0,0.121,0.167,79.286,audio_features,0c6nzXnJx04uNt4HunPqGB,spotify:track:0c6nzXnJx04uNt4HunPqGB,https://api.spotify.com/v1/tracks/0c6nzXnJx04uNt4HunPqGB,https://api.spotify.com/v1/audio-analysis/0c6nzXnJx04uNt4HunPqGB,134293,4
0.264,0.955,9,-5.094,1,0.109,0.0674,0.000176,0.322,0.423,172.482,audio_features,5XqAFFrqoaCQRQg9YriuMU,spotify:track:5XqAFFrqoaCQRQg9YriuMU,https://api.spotify.com/v1/tracks/5XqAFFrqoaCQRQg9YriuMU,https://api.spotify.com/v1/audio-analysis/5XqAFFrqoaCQRQg9YriuMU,223667,4
0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.95,audio_features,2AkmdLbVKS1steeZdy8H1l,spotify:track:2AkmdLbVKS1steeZdy8H1l,https://api.spotify.com/v1/tracks/2AkmdLbVKS1steeZdy8H1l,https://api.spotify.com/v1/audio-analysis/2AkmdLbVKS1steeZdy8H1l,258013,4
0.407,0.862,9,-4.822,1,0.0968,0.289,0.00569,0.097,0.468,128.643,audio_features,38hqm4uhpXF8WWIh2PhKx1,spotify:track:38hqm4uhpXF8WWIh2PhKx1,https://api.spotify.com/v1/tracks/38hqm4uhpXF8WWIh2PhKx1,https://api.spotify.com/v1/audio-analysis/38hqm4uhpXF8WWIh2PhKx1,318080,4
0.244,0.296,1,-10.537,1,0.037,0.819,0,0.179,0.0663,77.325,audio_features,7c6vMsLCd1O9vOlLFd8Ezz,spotify:track:7c6vMsLCd1O9vOlLFd8Ezz,https://api.spotify.com/v1/tracks/7c6vMsLCd1O9vOlLFd8Ezz,https://api.spotify.com/v1/audio-analysis/7c6vMsLCd1O9vOlLFd8Ezz,182547,4
0.35,0.757,3,-4.922,1,0.032,0.072,0,0.834,0.334,80.055,audio_features,4o6DQxpcD1IGji29YHMfvL,spotify:track:4o6DQxpcD1IGji29YHMfvL,https://api.spotify.com/v1/tracks/4o6DQxpcD1IGji29YHMfvL,https://api.spotify.com/v1/audio-analysis/4o6DQxpcD1IGji29YHMfvL,265813,4
0.296,0.421,7,-8.891,1,0.0285,0.214,0,0.232,0.335,83.425,audio_features,2xGO2UjzxeVQSIkyg98vck,spotify:track:2xGO2UjzxeVQSIkyg98vck,https://api.spotify.com/v1/tracks/2xGO2UjzxeVQSIkyg98vck,https://api.spotify.com/v1/audio-analysis/2xGO2UjzxeVQSIkyg98vck,261627,5
0.186,0.68,4,-9.086,1,0.13,0.00489,0.969,0.94,0.123,90.826,audio_features,5yrq34HREwMKi0UekzUmFh,spotify:track:5yrq34HREwMKi0UekzUmFh,https://api.spotify.com/v1/tracks/5yrq34HREwMKi0UekzUmFh,https://api.spotify.com/v1/audio-analysis/5yrq34HREwMKi0UekzUmFh,119320,4
0.147,0.983,9,-3.996,1,0.176,9.52E-05,0.00878,0.956,0.105,179.193,audio_features,0Da5NUD5HtnPdswApLWUNk,spotify:track:0Da5NUD5HtnPdswApLWUNk,https://api.spotify.com/v1/tracks/0Da5NUD5HtnPdswApLWUNk,https://api.spotify.com/v1/audio-analysis/0Da5NUD5HtnPdswApLWUNk,186107,4
0.219,0.982,11,-4.186,0,0.232,0.00043,0.000106,0.996,0.255,78.524,audio_features,3SwdcJRPH4kjjmzUatIYeN,spotify:track:3SwdcJRPH4kjjmzUatIYeN,https://api.spotify.com/v1/tracks/3SwdcJRPH4kjjmzUatIYeN,https://api.spotify.com/v1/audio-analysis/3SwdcJRPH4kjjmzUatIYeN,168693,4
0.237,0.826,0,-4.828,1,0.0542,0.0215,1.63E-05,0.985,0.199,167.255,audio_features,2Mxz1M9kjC1d0BrJGEdZUe,spotify:track:2Mxz1M9kjC1d0BrJGEdZUe,https://api.spotify.com/v1/tracks/2Mxz1M9kjC1d0BrJGEdZUe,https://api.spotify.com/v1/audio-analysis/2Mxz1M9kjC1d0BrJGEdZUe,237467,4
0.384,0.886,8,-5.106,1,0.133,0.0199,3.48E-06,0.887,0.306,116.216,audio_features,2w4etd9ghamWZUqpk1uINX,spotify:track:2w4etd9ghamWZUqpk1uINX,https://api.spotify.com/v1/tracks/2w4etd9ghamWZUqpk1uINX,https://api.spotify.com/v1/audio-analysis/2w4etd9ghamWZUqpk1uINX,473307,3
0.543,0.875,0,-5.047,0,0.0476,0.049,2.61E-06,0.572,0.637,122.076,audio_features,6LzThgSIwLL7wJptXo0rED,spotify:track:6LzThgSIwLL7wJptXo0rED,https://api.spotify.com/v1/tracks/6LzThgSIwLL7wJptXo0rED,https://api.spotify.com/v1/audio-analysis/6LzThgSIwLL7wJptXo0rED,119933,4
0.211,0.971,7,-4.674,1,0.206,0.000152,0.000812,0.888,0.494,159.721,audio_features,5w9Qa9q4LVRePdKZ1SrrxK,spotify:track:5w9Qa9q4LVRePdKZ1SrrxK,https://api.spotify.com/v1/tracks/5w9Qa9q4LVRePdKZ1SrrxK,https://api.spotify.com/v1/audio-analysis/5w9Qa9q4LVRePdKZ1SrrxK,123333,3
0.308,0.797,3,-6.691,1,0.28,0.345,0.00353,0.973,0.141,97.808,audio_features,43VpPL4lOvPdSxAOEGECgW,spotify:track:43VpPL4lOvPdSxAOEGECgW,https://api.spotify.com/v1/tracks/43VpPL4lOvPdSxAOEGECgW,https://api.spotify.com/v1/audio-analysis/43VpPL4lOvPdSxAOEGECgW,285933,4
0.345,0.694,7,-5.315,1,0.0437,0.024,3.58E-05,0.94,0.258,82.623,audio_features,1ehPqWM0jyWgJ3XIVnpvhW,spotify:track:1ehPqWM0jyWgJ3XIVnpvhW,https://api.spotify.com/v1/tracks/1ehPqWM0jyWgJ3XIVnpvhW,https://api.spotify.com/v1/audio-analysis/1ehPqWM0jyWgJ3XIVnpvhW,254733,4
0.263,0.958,7,-5.228,1,0.222,0.00106,0.00813,0.477,0.192,152.154,audio_features,44PaDNMTS2TFJHklfZFV36,spotify:track:44PaDNMTS2TFJHklfZFV36,https://api.spotify.com/v1/tracks/44PaDNMTS2TFJHklfZFV36,https://api.spotify.com/v1/audio-analysis/44PaDNMTS2TFJHklfZFV36,331600,4
0.487,0.944,0,-5.336,0,0.106,9.73E-05,0.0318,0.329,0.487,91.327,audio_features,0zgQIBVayv8B4Zmql9xqpn,spotify:track:0zgQIBVayv8B4Zmql9xqpn,https://api.spotify.com/v1/tracks/0zgQIBVayv8B4Zmql9xqpn,https://api.spotify.com/v1/audio-analysis/0zgQIBVayv8B4Zmql9xqpn,191760,4
0.214,0.861,2,-8.228,1,0.272,0.012,0.261,0.717,0.185,155.312,audio_features,01PacJaIe9pbYiQErvjKy2,spotify:track:01PacJaIe9pbYiQErvjKy2,https://api.spotify.com/v1/tracks/01PacJaIe9pbYiQErvjKy2,https://api.spotify.com/v1/audio-analysis/01PacJaIe9pbYiQErvjKy2,113107,4
0.464,0.946,2,-4.364,1,0.0701,0.00153,0.000665,0.983,0.204,115.191,audio_features,4PnXLrmANSl7fqz3Oc9BLZ,spotify:track:4PnXLrmANSl7fqz3Oc9BLZ,https://api.spotify.com/v1/tracks/4PnXLrmANSl7fqz3Oc9BLZ,https://api.spotify.com/v1/audio-analysis/4PnXLrmANSl7fqz3Oc9BLZ,230120,4
0.407,0.952,5,-4.915,0,0.156,0.000568,0.0329,0.205,0.506,143.006,audio_features,6G6q9CheMuxElgFlhlmuoK,spotify:track:6G6q9CheMuxElgFlhlmuoK,https://api.spotify.com/v1/tracks/6G6q9CheMuxElgFlhlmuoK,https://api.spotify.com/v1/audio-analysis/6G6q9CheMuxElgFlhlmuoK,209293,4
0.308,0.545,8,-11.495,1,0.0457,0.0487,0.859,0.0948,0.342,163.175,audio_features,456jV1ws5BS2m5v2qwwRpo,spotify:track:456jV1ws5BS2m5v2qwwRpo,https://api.spotify.com/v1/tracks/456jV1ws5BS2m5v2qwwRpo,https://api.spotify.com/v1/audio-analysis/456jV1ws5BS2m5v2qwwRpo,180067,3
0.369,0.705,0,-10.615,1,0.0762,0.686,0.915,0.812,0.205,73.849,audio_features,7yyMf1tNKe9y46dNBN2QXb,spotify:track:7yyMf1tNKe9y46dNBN2QXb,https://api.spotify.com/v1/tracks/7yyMf1tNKe9y46dNBN2QXb,https://api.spotify.com/v1/audio-analysis/7yyMf1tNKe9y46dNBN2QXb,311187,4
0.553,0.855,2,-5.423,1,0.0412,0.00246,0.0116,0.833,0.313,113.803,audio_features,6P8s3ko5YbbbCxFIjxvswG,spotify:track:6P8s3ko5YbbbCxFIjxvswG,https://api.spotify.com/v1/tracks/6P8s3ko5YbbbCxFIjxvswG,https://api.spotify.com/v1/audio-analysis/6P8s3ko5YbbbCxFIjxvswG,131147,4
0.215,0.935,9,-4.698,1,0.141,6.38E-05,0.0612,0.697,0.383,112.586,audio_features,3gUMm5TT1bkt0Vr001ghbf,spotify:track:3gUMm5TT1bkt0Vr001ghbf,https://api.spotify.com/v1/tracks/3gUMm5TT1bkt0Vr001ghbf,https://api.spotify.com/v1/audio-analysis/3gUMm5TT1bkt0Vr001ghbf,111440,4
0.321,0.867,7,-5.752,1,0.0936,0.00261,0.0128,0.676,0.358,156.846,audio_features,1fwVZHgHCn0C8PqTQ2WPBh,spotify:track:1fwVZHgHCn0C8PqTQ2WPBh,https://api.spotify.com/v1/tracks/1fwVZHgHCn0C8PqTQ2WPBh,https://api.spotify.com/v1/audio-analysis/1fwVZHgHCn0C8PqTQ2WPBh,255600,4
0.276,0.973,2,-5.483,1,0.193,0.00226,0.0122,0.99,0.245,94.998,audio_features,0KskzfT5jSZt7rfWWwjdHV,spotify:track:0KskzfT5jSZt7rfWWwjdHV,https://api.spotify.com/v1/tracks/0KskzfT5jSZt7rfWWwjdHV,https://api.spotify.com/v1/audio-analysis/0KskzfT5jSZt7rfWWwjdHV,152600,4
0.316,0.846,3,-5.579,1,0.0997,0.062,1.73E-05,0.974,0.236,73.696,audio_features,0U49xOQCWh6zDWcu5r8Why,spotify:track:0U49xOQCWh6zDWcu5r8Why,https://api.spotify.com/v1/tracks/0U49xOQCWh6zDWcu5r8Why,https://api.spotify.com/v1/audio-analysis/0U49xOQCWh6zDWcu5r8Why,328933,4
0.216,0.968,2,-3.838,1,0.112,0.000411,0.0828,0.888,0.268,147.588,audio_features,5EbDVTTpcEa4RaDe1Jzou8,spotify:track:5EbDVTTpcEa4RaDe1Jzou8,https://api.spotify.com/v1/tracks/5EbDVTTpcEa4RaDe1Jzou8,https://api.spotify.com/v1/audio-analysis/5EbDVTTpcEa4RaDe1Jzou8,232933,4
0.757,0.909,9,-5.712,1,0.133,0.0312,0.0488,0.412,0.405,111.825,audio_features,2apNX5SVowUYNTAHgi4WIf,spotify:track:2apNX5SVowUYNTAHgi4WIf,https://api.spotify.com/v1/tracks/2apNX5SVowUYNTAHgi4WIf,https://api.spotify.com/v1/audio-analysis/2apNX5SVowUYNTAHgi4WIf,240600,4
0.344,0.995,2,-3.667,1,0.12,5.36E-05,0.54,0.982,0.0644,102.968,audio_features,2vWbHUxdW0mBFlWo424VNe,spotify:track:2vWbHUxdW0mBFlWo424VNe,https://api.spotify.com/v1/tracks/2vWbHUxdW0mBFlWo424VNe,https://api.spotify.com/v1/audio-analysis/2vWbHUxdW0mBFlWo424VNe,233693,4
0.376,0.964,9,-4.897,1,0.142,0.00122,0.00367,0.421,0.188,176.126,audio_features,1Nm0NUfjWX24m2XcXxDuRV,spotify:track:1Nm0NUfjWX24m2XcXxDuRV,https://api.spotify.com/v1/tracks/1Nm0NUfjWX24m2XcXxDuRV,https://api.spotify.com/v1/audio-analysis/1Nm0NUfjWX24m2XcXxDuRV,129333,4
0.299,0.88,0,-3.842,0,0.0541,0.0117,1.18E-06,0.944,0.157,97.686,audio_features,3a51woc7AaIDJbjKa9Egmi,spotify:track:3a51woc7AaIDJbjKa9Egmi,https://api.spotify.com/v1/tracks/3a51woc7AaIDJbjKa9Egmi,https://api.spotify.com/v1/audio-analysis/3a51woc7AaIDJbjKa9Egmi,207573,3
0.208,0.861,7,-8.317,1,0.121,0.262,0.78,0.982,0.292,102.453,audio_features,3S85xBIZaDQG12CmwiOtrn,spotify:track:3S85xBIZaDQG12CmwiOtrn,https://api.spotify.com/v1/tracks/3S85xBIZaDQG12CmwiOtrn,https://api.spotify.com/v1/audio-analysis/3S85xBIZaDQG12CmwiOtrn,87507,4
0.823,0.855,2,-6.105,1,0.109,0.134,0,0.0801,0.491,115.353,audio_features,3S1RgaEOY4JxjIIS0kt5Nu,spotify:track:3S1RgaEOY4JxjIIS0kt5Nu,https://api.spotify.com/v1/tracks/3S1RgaEOY4JxjIIS0kt5Nu,https://api.spotify.com/v1/audio-analysis/3S1RgaEOY4JxjIIS0kt5Nu,252133,4
0.74,0.476,9,-6.112,1,0.0344,0.045,1.01E-05,0.0494,0.511,100.09,audio_features,4ejjjAuVya6bapdTjZE9Lx,spotify:track:4ejjjAuVya6bapdTjZE9Lx,https://api.spotify.com/v1/tracks/4ejjjAuVya6bapdTjZE9Lx,https://api.spotify.com/v1/audio-analysis/4ejjjAuVya6bapdTjZE9Lx,230120,4
0.787,0.844,0,-6.423,1,0.0637,0.122,9.19E-05,0.372,0.71,118.959,audio_features,14YQ2SSnv07HZjPP4Ud9mX,spotify:track:14YQ2SSnv07HZjPP4Ud9mX,https://api.spotify.com/v1/tracks/14YQ2SSnv07HZjPP4Ud9mX,https://api.spotify.com/v1/audio-analysis/14YQ2SSnv07HZjPP4Ud9mX,275093,4
0.828,0.538,1,-9.593,1,0.0654,0.0395,0.00906,0.102,0.367,132.633,audio_features,26FJA5apYWeehOGnZdUPob,spotify:track:26FJA5apYWeehOGnZdUPob,https://api.spotify.com/v1/tracks/26FJA5apYWeehOGnZdUPob,https://api.spotify.com/v1/audio-analysis/26FJA5apYWeehOGnZdUPob,271600,4
0.727,0.478,2,-6.121,1,0.0403,0.0564,0.000262,0.0801,0.909,166.364,audio_features,6nnH5zeFZOH3HMpEOG5DLg,spotify:track:6nnH5zeFZOH3HMpEOG5DLg,https://api.spotify.com/v1/tracks/6nnH5zeFZOH3HMpEOG5DLg,https://api.spotify.com/v1/audio-analysis/6nnH5zeFZOH3HMpEOG5DLg,214813,4
